pro_com_t,lat,long
096049,45.592148,8.037924
096050,45.676196,8.208714
096053,45.581354,8.098778
096054,45.420559,8.069724
096055,45.675765,7.977117
096056,45.625764,8.043319
096057,45.50816,7.95842
096058,45.449324,8.109157
096059,45.518562,8.077522
096063,45.573638,7.974245
096064,45.652854,8.269701
096065,45.616565,8.169122
096066,45.623258,8.052881
096067,45.589748,8.116028
096068,45.593049,8.051676
096069,45.49838,7.953648
096071,45.567322,8.136866
096072,45.603265,8.150422
096074,45.606969,8.141182
096075,45.640565,8.11412
096076,45.503662,8.119023
096077,45.564475,8.104537
096078,45.620566,8.279624
096079,45.481562,8.194325
096080,45.425554,8.051215
096081,45.44926,8.035808
096082,45.492752,7.997712
096083,45.593864,8.089421
096085,45.58727,8.194337
096086,45.662808,7.999942
096087,45.575018,8.1614
096088,45.666126,8.144302
103001,46.05688,8.09646
103002,45.988976,8.344519
103003,45.957377,8.582925
103004,45.808356,8.357465
103005,45.999111,8.588311
103006,46.260882,8.320213
103007,45.959966,8.155128
103008,45.908916,8.505017
103009,45.963268,8.575854
103010,45.838874,8.571427
103011,46.079578,8.299716
103012,46.126378,8.201113
103013,45.851801,8.539622
103014,45.99173,8.193377
103015,45.962377,8.544624
103016,46.02125,8.681398
103017,46.061808,8.697639
103018,45.981978,8.562824
103019,45.915843,8.413678
103021,45.971773,8.067713
103022,45.834472,8.366422
103023,45.964077,8.509623
103024,46.140377,8.489429
103025,46.148584,8.297416
103026,46.223301,8.323936
103028,46.115245,8.292046
103029,46.134537,8.436344
103031,46.374475,8.421044
103032,45.892281,8.388294
103033,45.959122,8.619823
103034,45.860769,8.509671
103035,45.930175,8.431222
103036,46.085676,8.570615
103037,45.994151,8.572928
103038,45.906581,8.37119
103039,45.969872,7.966011
103040,45.788014,8.346854
103041,46.126618,8.500919
103042,46.139979,8.323415
103043,45.91243,8.320078
103044,45.96128,8.449525
103045,45.976377,8.522223
103046,46.162833,8.329842
103047,46.06792,8.225245
103048,45.845773,8.377522
103049,45.997679,8.650425
103050,45.879774,8.408022
103051,45.962083,8.393624
103052,46.041976,8.258116
103053,46.024238,8.259263
103054,46.012976,8.260816
103055,45.978099,8.5961
103056,46.268144,8.339
103057,46.003956,8.32759
103058,45.871379,8.374771
103059,45.868538,8.364781
103060,46.129855,8.54415
103061,45.995222,8.456146
103062,46.134955,8.467278
103064,45.883728,8.539027
103065,46.144097,8.468442
103066,46.038692,8.646128
103067,46.21338,8.212711
103068,46.122479,8.333216
103069,45.922954,8.256255
103070,45.983239,8.110339
103071,46.20668,8.252412
103072,45.937663,8.52653
103074,45.959773,8.566617
103075,46.066663,8.260717
103076,46.132203,8.535317
103077,46.008976,8.293017
103078,46.047315,8.199445
103079,46.103002,8.599741
007001,45.807839,7.272512
007002,45.806525,7.598199
007003,45.737088,7.319665
007004,45.644475,7.722183
007005,45.702451,7.166471
007006,45.708589,7.139746
007007,45.862633,7.731892
007008,45.701736,7.247656
007009,45.609651,7.745729
007010,45.913204,7.497951
007011,45.72852,7.406663
007012,45.759342,7.730447
007013,45.715462,7.763044
007014,45.683852,7.735185
007015,45.710478,7.550656
007016,45.838158,7.619692
007017,45.685332,7.657765
007018,45.623874,7.621017
007019,45.720879,7.326089
007020,45.748786,7.612529
007021,45.608742,7.356023
007022,45.787425,6.973062
007023,45.603763,7.769697
007024,45.819391,7.306582
007025,45.724202,7.690159
007026,45.820582,7.230574
007027,45.736013,7.494371
007028,45.64826,7.860256
007029,45.710652,7.890131
007030,45.779194,7.295678
007031,45.719173,7.285097
007032,45.829612,7.824127
007033,45.779297,7.825032
007034,45.613726,7.737831
007035,45.690502,7.186625
007036,45.686623,7.853814
007037,45.654378,7.684603
007038,45.715086,7.276343
007039,45.814054,7.621875
007040,45.745437,7.070565
007041,45.716288,6.948612
007042,45.632642,7.844605
007043,45.712361,7.659041
007044,45.758022,7.035433
007045,45.74124,7.469617
007046,45.849655,7.310644
007047,45.850765,7.382866
007048,45.613845,7.808409
007049,45.727967,7.352221
007050,45.607614,7.686379
007051,45.71744,7.583269
007052,45.59944,7.799438
007053,45.763942,6.985347
007054,45.740958,7.414362
007055,45.568883,7.118171
007056,45.654901,7.155412
007057,45.784571,7.311283
007058,45.74742,7.356168
007059,45.764714,7.571331
007060,45.73456,7.446196
007061,45.716078,7.167982
007062,45.824644,7.213175
007063,45.709481,7.229142
007064,45.823744,7.182189
007065,45.750386,7.647884
007066,45.716798,7.259154
007067,45.82396,7.565728
007068,45.631169,7.064741
007069,45.82446,7.324153
007070,45.562003,7.226291
007071,45.911551,7.619255
007072,45.769282,7.523777
007073,45.668718,7.690758
007074,45.702417,7.207496
012001,46.035046,8.77172
012002,45.723943,8.803131
012003,45.772188,8.575122
012004,45.860392,8.859618
012005,45.688158,8.731452
012006,45.780222,8.793769
012007,45.885194,8.710637
012008,45.840476,8.756831
012009,45.834865,8.698036
012010,45.914271,8.794198
012011,45.889039,8.890388
012012,45.700165,8.768315
012013,45.845797,8.666495
012014,45.821512,8.713238
012015,45.874873,8.871723
012016,45.791229,8.751004
012017,45.828539,8.650052
012018,45.825077,8.688786
012019,45.89318,8.685101
012020,45.977696,8.717908
012021,45.88911,8.790413
012022,45.948567,8.747233
012023,45.765371,8.797365
012024,45.947756,8.889216
012025,45.785997,8.80499
012026,45.611906,8.852052
012027,45.9646,8.830903
012029,45.690919,8.872461
012030,45.819946,8.894712
012031,45.877893,8.651989
012032,45.645717,8.772498
012033,45.722849,8.835848
012034,45.594935,9.050761
012035,45.738636,8.831226
012036,45.767332,8.740087
012037,45.911648,8.704052
012038,45.832797,8.784327
012039,45.673376,8.740521
012040,45.675221,8.825584
012041,45.932378,8.768429
012042,45.612374,8.897038
012043,45.893405,8.75597
012044,45.715977,8.862656
012045,45.944923,8.659784
012046,45.755476,8.866883
012047,45.74683,8.814162
012048,45.692682,8.796529
012049,45.797686,8.73319
012050,45.658776,8.971932
012051,45.898911,8.660738
012052,45.864206,8.929329
012053,45.863436,8.695665
012054,45.77196,8.674392
012055,45.839617,8.746441
012056,45.988923,8.802184
012057,45.759974,8.770432
012058,45.914773,8.87914
012059,45.943544,8.818079
012060,45.937476,8.801245
012061,46.059392,8.826491
012062,45.911293,8.726136
012063,45.896177,8.734129
012064,45.778403,8.771828
012065,46.019164,8.78712
012066,45.914064,8.737194
012067,45.668948,8.872771
012068,45.614147,8.754548
012069,45.934525,8.785824
012070,45.659895,8.793201
012071,45.784582,8.770894
012072,45.842826,8.717671
012073,45.781043,8.832404
012074,45.879217,8.675397
012075,45.639516,8.998218
012076,45.993507,8.724159
012077,45.696899,8.65565
012078,45.664137,8.890948
012079,45.644331,8.897896
012080,45.739598,8.859798
012081,45.949179,8.774329
012082,45.785316,8.734475
012083,45.852448,8.839608
012084,45.815457,8.610138
012085,45.708033,8.793964
012086,45.959734,8.861647
012087,45.9095,8.611986
012088,45.875366,8.620454
012089,45.704503,8.874286
012090,45.596772,8.754731
012091,45.775675,8.857734
012092,45.998908,8.739907
012093,45.839307,8.769093
012095,45.828215,8.679464
012096,45.800092,8.878168
012097,45.95005,8.832261
012098,45.629323,8.901095
012099,45.938681,8.859197
012100,45.917778,8.78113
012101,45.749866,8.669572
012102,45.947817,8.757834
012103,45.973207,8.768819
012104,45.856932,8.63373
012105,45.764961,8.8315
012106,45.747541,8.752299
012107,45.699435,8.818381
012108,45.631,8.889841
012109,45.597693,9.018061
012110,45.881634,8.715103
012113,45.903067,8.904946
012114,45.96137,8.681809
012115,45.916006,8.771028
012116,45.797591,8.571135
012117,45.873908,8.921668
012118,45.628182,8.784305
012119,45.625676,9.037328
012120,45.723955,8.634362
012121,45.719056,8.814344
012122,45.651379,8.887751
012123,45.683621,8.707087
012124,45.739225,8.781004
012125,45.764344,8.615061
012126,45.782286,8.690318
012127,45.714293,8.904146
012128,45.805066,8.674199
012129,46.088991,8.733941
012130,45.610905,9.003388
012131,45.900037,8.820143
012132,45.77463,8.703666
012133,45.839713,8.754158
012134,45.776916,8.885596
012136,45.738376,8.901107
012137,45.751383,8.90476
012138,45.724847,8.694023
012139,45.872238,8.905862
012140,45.625599,8.696243
012141,45.875076,8.633327
012142,46.073685,8.776408
012143,45.789909,8.649289
013003,45.803117,9.188483
013004,45.797299,9.168256
013005,45.805577,8.939235
013006,45.779103,9.199529
013007,45.769778,9.182041
013009,45.768478,9.195442
013010,45.734637,8.979101
013011,45.943274,9.128165
013012,45.716977,9.208043
013013,45.860669,9.269749
013015,45.911283,9.26514
013021,46.023388,9.171111
013022,45.771006,8.958279
013023,45.784412,8.922159
013024,45.834278,8.942735
013025,45.959522,9.09749
013026,45.839942,9.10247
013028,45.698661,9.060961
013029,45.742978,9.187142
013030,45.91144,9.131272
013032,45.81947,9.09599
013034,45.747076,9.006438
013035,45.674176,9.173743
013036,45.724609,9.038219
013037,45.87165,9.238268
013040,45.968081,8.971033
013041,45.739535,9.129103
013042,45.850641,9.274802
013043,45.770802,9.130032
013044,45.88052,9.110496
013045,45.683657,8.940016
013046,45.702976,9.110641
013047,46.050003,9.1545
013048,45.709225,9.194574
013052,45.837589,9.23087
013053,45.760483,9.074278
013055,45.75055,9.0312
013058,45.833229,9.232703
013059,45.764576,8.943536
013062,46.090086,9.111234
013063,45.943282,9.088836
013064,45.70008,9.080088
013065,45.841394,9.075905
013068,45.699775,9.012539
013071,46.009489,9.09009
013074,45.957602,9.155571
013075,45.939476,9.14941
013077,46.045832,9.139771
013083,46.087285,9.27148
013084,45.739876,9.095489
013085,46.074584,9.152503
013087,45.943782,9.099736
013089,46.15099,9.328142
013090,46.122936,9.279079
013092,46.163989,9.272936
013095,45.80958,9.231242
013097,45.818252,9.264711
013098,45.858079,9.170904
013099,45.808891,8.971173
013100,45.701637,8.999679
013101,45.70978,9.128939
013102,45.742876,9.047639
013106,46.134274,9.248345
013107,46.171099,9.371899
013110,45.775177,9.057838
013111,46.050863,9.189892
013113,45.995284,9.235538
013114,45.723878,9.010799
013118,45.740484,9.223612
013119,45.880967,9.138031
013120,45.984483,9.075435
013121,45.759191,9.241845
013123,45.882245,9.267118
013126,45.945075,9.194112
013128,45.689174,8.979838
013129,45.794503,9.121646
013130,46.168845,9.30451
013131,45.688851,8.930679
013133,45.69924,9.03436
013134,45.819244,9.250424
013135,45.762877,9.035438
013136,45.74864,9.213197
013137,45.705775,8.981338
013138,45.764583,8.991472
013139,45.920747,9.262095
013143,45.697149,9.178344
013144,45.842827,9.047196
013145,46.022565,9.241433
013147,45.78774,9.246188
013152,45.85998,9.098438
013153,45.782867,9.232579
013154,45.790331,9.027521
013155,46.178181,9.374485
013157,45.785458,9.146079
013159,45.675188,8.955762
013160,46.114256,9.276373
013161,45.911422,9.157113
013163,45.698946,9.120498
013165,45.785326,8.967774
013169,45.756962,8.976296
013170,45.777379,9.181741
013178,46.160389,9.294736
013183,46.102769,9.276633
013184,45.957563,9.127695
013185,46.046392,9.230285
013186,45.881934,9.164584
013187,45.995654,9.110843
013188,45.82658,9.225441
013189,46.036072,9.118392
013192,45.82828,9.245542
013193,45.81388,9.281843
013195,45.866781,9.249741
013197,45.823977,8.915234
013199,45.832278,8.983636
013201,45.669411,9.050151
013202,45.654152,9.041161
013203,45.964424,9.166346
013204,46.083486,9.149127
013206,45.808678,9.047438
013207,46.089386,9.127434
013211,45.926245,9.103091
013212,45.762977,9.11104
013216,46.172005,9.379666
013217,45.877782,9.248741
013218,46.138485,9.274682
013222,45.802426,9.146436
013223,45.857591,9.116294
013226,46.171143,9.351494
013227,45.654802,9.002287
013228,45.823859,8.964901
013229,45.881055,9.301631
013232,45.817455,8.932232
013233,46.070258,9.100887
013234,46.029095,9.043912
013236,45.908382,9.182139
013238,45.71558,8.983074
013239,46.159489,9.335137
013242,45.728215,9.078415
013245,45.773784,9.025297
013246,45.904582,9.180539
013248,45.4782,9.123964
013249,46.157675,9.184376
013250,45.987255,9.2613
013251,45.804718,9.001526
013252,45.983524,9.191491
013253,45.980864,9.041875
013254,45.950461,9.063741
013255,45.800442,8.915405
014001,46.10349,9.590044
014002,46.147232,9.85317
014003,46.133822,9.473806
014004,46.152697,10.151656
014005,46.164292,9.644944
014006,46.108201,9.564166
014007,46.168878,9.742367
014008,46.188197,10.109354
014009,46.469244,10.372216
014010,46.182788,9.674828
014011,46.149994,9.814548
014012,46.405986,9.351942
014013,46.263526,9.862576
014014,46.145995,10.013553
014015,46.172794,9.800247
014016,46.149293,9.767047
014017,46.158091,9.508141
014018,46.319979,9.398122
014019,46.265097,9.848647
014020,46.170821,9.989355
014021,46.158149,9.486137
014022,46.154191,9.560642
014023,46.153693,9.729346
014024,46.133741,9.529154
014025,46.16127,9.600839
014026,46.13609,9.46064
014027,46.153343,9.461512
014028,46.152995,9.90605
014029,46.158774,9.670848
014030,46.149041,9.749098
014031,46.059382,9.550802
014032,46.292293,9.365335
014033,46.29893,10.274516
014034,46.279862,10.258441
014035,46.436316,9.358401
014036,46.269297,9.869247
014037,46.537801,10.136316
014038,46.2314,10.228556
014039,46.152491,9.488941
014040,46.2586,10.256656
014041,46.155291,9.547242
014043,46.306294,9.382335
014044,46.178495,9.90295
014045,46.132419,9.569474
014046,46.221592,9.449839
014047,46.082574,9.550664
014048,46.13419,9.42934
014049,46.159595,9.934951
014050,46.330143,9.420908
014051,46.174795,9.92605
014052,46.174996,9.977851
014053,46.174094,9.775447
014054,46.307194,9.395236
014055,46.10059,9.552743
014056,46.135746,9.487317
014057,46.24616,9.395079
014058,46.337694,9.371235
014059,46.224535,10.204097
014060,46.331392,10.324863
014061,46.323362,10.258414
014062,46.220302,9.864005
014063,46.138492,9.612944
014064,46.105891,9.678646
014065,46.172675,10.064126
014066,46.215672,10.173178
014067,46.233529,9.851604
014068,46.244779,10.246453
014069,46.14962,9.525796
014070,46.175695,9.942551
014071,46.489037,10.292304
014072,46.425215,10.357418
014073,46.416517,10.512516
014074,46.245866,9.637997
014075,46.198692,9.454739
014076,46.252835,10.240226
014077,46.324494,9.493954
014078,46.203898,10.133854
015002,45.398733,8.91623
015005,45.421126,8.938136
015007,45.540664,8.848162
015009,45.54904,9.077895
015010,45.50507,8.941541
015011,45.405397,9.131355
015012,45.477726,8.995973
015014,45.573588,9.467854
015015,45.349152,9.164589
015016,45.542075,9.445951
015019,45.479342,8.818039
015022,45.312965,8.969645
015024,45.33197,9.099987
015026,45.467278,8.830608
015027,45.543835,9.117708
015032,45.53668,9.18773
015035,45.327266,9.014546
015036,45.41715,9.109788
015038,45.544916,8.812943
015040,45.536676,9.372003
015041,45.545558,8.88327
015042,45.325966,9.027746
015044,45.572544,9.426842
015046,45.570538,8.926792
015050,45.340572,9.272733
015051,45.549774,9.343749
015055,45.317888,9.104903
015058,45.52437,8.90154
015059,45.526333,9.521491
015060,45.519189,9.361976
015061,45.423576,8.908314
015062,45.551594,8.776992
015070,45.524558,9.330925
015071,45.329969,9.339053
015072,45.593012,8.951392
015074,45.447112,9.094054
015076,45.596474,9.077308
015077,45.556059,9.214317
015078,45.444669,8.990243
015081,45.528554,9.278224
015082,45.37977,9.337852
015085,45.465937,8.92009
015086,45.544513,9.167621
015087,45.501685,9.025746
015093,45.430722,9.110233
015096,45.506239,8.815266
015097,45.446245,9.033528
015098,45.552184,9.183685
015099,45.565972,8.863174
015101,45.37297,9.360642
015103,45.406461,9.034418
015105,45.577145,9.080025
015106,45.554388,9.435192
015108,45.531574,9.404651
015110,45.591865,9.495203
015112,45.372872,8.998828
015113,45.51383,8.851954
015114,45.540475,9.482052
015115,45.321848,9.137047
015116,45.57173,9.028461
015118,45.594698,8.91836
