comune,comune_codice_istat,nome_file,nome_cod_istat,link_stemma_cod_istat_ods,link_stemma_nomi_ods,link_stemma_araldica
Semproniano,53028,semproniano.jpg,053028.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/053028.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/semproniano.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/semproniano.jpg?fit=248%2C300&ssl=1
Assisi,54001,assisi.jpg,054001.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054001.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/assisi.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/assisi.jpg?fit=229%2C300&ssl=1
Bastia Umbra,54002,Bastia-Umbra.jpg,054002.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054002.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Bastia-Umbra.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Bastia-Umbra.jpg?fit=248%2C300&ssl=1
Bettona,54003,bettona.jpg,054003.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054003.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/bettona.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/bettona.jpg?fit=239%2C300&ssl=1
Bevagna,54004,bevagna.jpg,054004.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054004.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/bevagna.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/bevagna.jpg?fit=240%2C300&ssl=1
Campello sul Clitunno,54005,Campello-sul-Clitunno.jpg,054005.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054005.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Campello-sul-Clitunno.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Campello-sul-Clitunno.jpg?fit=206%2C300&ssl=1
Cannara,54006,Cannara.jpg,054006.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054006.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Cannara.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Cannara.jpg?fit=239%2C300&ssl=1
Cascia,54007,Cascia.jpg,054007.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054007.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Cascia.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Cascia.jpg?fit=215%2C300&ssl=1
Castel Ritaldi,54008,castelritaldi.jpg,054008.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054008.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/castelritaldi.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/castelritaldi.jpg?fit=233%2C300&ssl=1
Castiglione del Lago,54009,castiglionedel-lago.jpg,054009.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054009.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/castiglionedel-lago.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/castiglionedel-lago.jpg?fit=239%2C300&ssl=1
Cerreto di Spoleto,54010,cerretodispoleto.jpg,054010.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054010.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/cerretodispoleto.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cerretodispoleto.jpg?fit=240%2C300&ssl=1
Citerna,54011,Citerna.jpg,054011.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054011.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Citerna.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Citerna.jpg?fit=215%2C300&ssl=1
Città della Pieve,54012,Città-della-Pieve.jpg,054012.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054012.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Città-della-Pieve.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Città-della-Pieve.jpg?fit=185%2C300&ssl=1
Città di Castello,54013,Città-di-Castello.jpg,054013.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054013.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Città-di-Castello.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Città-di-Castello.jpg?fit=197%2C300&ssl=1
Collazzone,54014,collazzone.jpg,054014.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054014.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/collazzone.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/collazzone.jpg?fit=227%2C300&ssl=1
Corciano,54015,Corciano.jpg,054015.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054015.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Corciano.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2021/01/Corciano.jpg?fit=244%2C300&ssl=1
Costacciaro,54016,Costacciaro-corona-comune.jpg,054016.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054016.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Costacciaro-corona-comune.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Costacciaro-corona-comune.jpg?fit=233%2C300&ssl=1
Deruta,54017,deruta-1.jpg,054017.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054017.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/deruta-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/deruta-1.jpg?fit=239%2C300&ssl=1
Foligno,54018,foligno-1.jpg,054018.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054018.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/foligno-1.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/foligno-1.jpg?fit=175%2C300&ssl=1
Fossato di Vico,54019,fossatodivico.jpg,054019.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054019.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/fossatodivico.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/fossatodivico.jpg?fit=239%2C300&ssl=1
Fratta Todina,54020,Fratta-Todina-PG.jpg,054020.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054020.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Fratta-Todina-PG.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Fratta-Todina-PG.jpg?fit=239%2C300&ssl=1
Giano dell'Umbria,54021,Giano-dellUmbria.jpg,054021.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054021.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Giano-dellUmbria.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Giano-dellUmbria.jpg?fit=230%2C300&ssl=1
Gualdo Cattaneo,54022,Gualdo-Cattaneo-3.jpg,054022.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054022.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Gualdo-Cattaneo-3.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gualdo-Cattaneo-3.jpg?fit=239%2C300&ssl=1
Gualdo Tadino,54023,gualdotadino.jpg,054023.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054023.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/gualdotadino.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/gualdotadino.jpg?fit=229%2C300&ssl=1
Gubbio,54024,Gubbio-Stemma.png,054024.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054024.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Gubbio-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gubbio-Stemma.png?fit=229%2C300&ssl=1
Lisciano Niccone,54025,Lisciano-Niccone.jpg,054025.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054025.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Lisciano-Niccone.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Lisciano-Niccone.jpg?fit=206%2C300&ssl=1
Magione,54026,Magione.jpg,054026.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054026.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Magione.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Magione.jpg?fit=227%2C300&ssl=1
Marsciano,54027,Marsciano-Stemma.png,054027.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054027.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Marsciano-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Marsciano-Stemma.png?fit=239%2C300&ssl=1
Massa Martana,54028,Massa_Martana-Stemma.png,054028.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054028.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Massa_Martana-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Massa_Martana-Stemma.png?fit=239%2C300&ssl=1
Monte Castello di Vibio,54029,Monte_Castello_di_Vibio-Stemma.png,054029.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054029.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Monte_Castello_di_Vibio-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Monte_Castello_di_Vibio-Stemma.png?fit=224%2C300&ssl=1
Montefalco,54030,Montefalco-Stemma.png,054030.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054030.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Montefalco-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Montefalco-Stemma.png?fit=239%2C300&ssl=1
Monteleone di Spoleto,54031,Monteleone-di-Spoleto.jpg,054031.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054031.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Monteleone-di-Spoleto.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2019/08/Monteleone-di-Spoleto.jpg?fit=239%2C300&ssl=1
Monte Santa Maria Tiberina,54032,Monte-Santa-Maria-Tiberina.jpg,054032.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054032.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Monte-Santa-Maria-Tiberina.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Monte-Santa-Maria-Tiberina.jpg?fit=232%2C300&ssl=1
Montone,54033,Montone_Italia-Stemma.png,054033.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054033.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Montone_Italia-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Montone_Italia-Stemma.png?fit=230%2C300&ssl=1
Nocera Umbra,54034,Nocera_Umbra-Stemma.png,054034.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054034.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Nocera_Umbra-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Nocera_Umbra-Stemma.png?fit=274%2C300&ssl=1
Norcia,54035,Norcia.jpg,054035.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054035.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Norcia.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Norcia.jpg?fit=225%2C300&ssl=1
Paciano,54036,Paciano.jpg,054036.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054036.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Paciano.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Paciano.jpg?fit=229%2C300&ssl=1
Panicale,54037,Panicale-Stemma.png,054037.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054037.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Panicale-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Panicale-Stemma.png?fit=227%2C300&ssl=1
Passignano sul Trasimeno,54038,Passignano-sul-Trasimeno-2.jpg,054038.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054038.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Passignano-sul-Trasimeno-2.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Passignano-sul-Trasimeno-2.jpg?fit=239%2C300&ssl=1
Perugia,54039,Perugia-Stemma.png,054039.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054039.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Perugia-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Perugia-Stemma.png?fit=157%2C300&ssl=1
Piegaro,54040,Piegaro-Stemma.png,054040.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054040.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Piegaro-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Piegaro-Stemma.png?fit=239%2C300&ssl=1
Pietralunga,54041,Pietralunga.jpg,054041.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054041.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Pietralunga.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pietralunga.jpg?fit=205%2C300&ssl=1
Poggiodomo,54042,Poggiodomo.jpg,054042.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054042.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Poggiodomo.jpg,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Poggiodomo.jpg?fit=229%2C300&ssl=1
Preci,54043,Preci-Stemma.png,054043.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054043.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Preci-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Preci-Stemma.png?fit=240%2C300&ssl=1
San Giustino,54044,San-Giustino.jpg,054044.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054044.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/San-Giustino.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San-Giustino.jpg?fit=240%2C300&ssl=1
Sant'Anatolia di Narco,54045,SantAnatolia-di-Narco.jpg,054045.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054045.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/SantAnatolia-di-Narco.jpg,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/SantAnatolia-di-Narco.jpg?fit=239%2C300&ssl=1
Scheggia e Pascelupo,54046,scheggiaepascelupo.jpg,054046.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054046.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/scheggiaepascelupo.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/scheggiaepascelupo.jpg?fit=229%2C300&ssl=1
Scheggino,54047,Scheggino-Stemma.png,054047.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054047.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Scheggino-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Scheggino-Stemma.png?fit=226%2C300&ssl=1
Sellano,54048,sellano.jpg,054048.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054048.jpg,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/sellano.jpg,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/sellano.jpg?fit=201%2C300&ssl=1
Sigillo,54049,Sigillo-Stemma.png,054049.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054049.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Sigillo-Stemma.png,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Sigillo-Stemma.png?fit=227%2C300&ssl=1
Spello,54050,Spello-Stemma.png,054050.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054050.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Spello-Stemma.png,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Spello-Stemma.png?fit=239%2C300&ssl=1
Spoleto,54051,Spoleto-Stemma.png,054051.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_cod_istat/054051.png,https://raw.githubusercontent.com/opendatasicilia/comuni-italiani/main/img/stemmi_nomi_comuni/comuni/Spoleto-Stemma.png,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Spoleto-Stemma.png?fit=300%2C285&ssl=1
