pro_com_t,<12,>=12,totale
111067,650,7658,8308
111068,226,3038,3264
111069,144,1557,1701
111070,204,2487,2691
111071,786,10028,10814
111072,325,3601,3926
111073,76,1047,1123
111074,101,1225,1326
111075,420,4362,4782
111076,282,2410,2692
111077,706,8009,8715
111078,386,4286,4672
111079,37,587,624
111080,10,127,137
111081,82,1140,1222
111082,63,731,794
111083,25,588,613
111084,276,3398,3674
111085,69,1044,1113
111086,171,1714,1885
111087,160,1690,1850
111088,94,1011,1105
111089,196,3188,3384
111090,64,955,1019
111091,56,910,966
111092,26,375,401
111093,350,3708,4058
111094,23,477,500
111095,131,1722,1853
111096,1233,12073,13306
111097,205,2317,2522
111098,244,3236,3480
111099,82,959,1041
111100,41,624,665
111101,68,1151,1219
111102,80,952,1032
111103,297,4273,4570
111104,60,934,994
111105,302,3388,3690
111106,560,6169,6729
111107,293,2284,2577
